50.9998
23.9997
22.9998
15.5003
47.4995
12.5003
49.5
32.5001
22.9999
75.5001
10.4997
0.999992
17.0003
27.4998
1.50042
52.0001
42.9999
51.5001
310.999
36.9999
80.5001
19.5004
22.4998
15.4998
23.9999
38.4997
20.0001
1.00015
19.0003
1.00001
32.5
20.4998
32.5001
19.0005
24.4995
18.5004
0.999769
20.9999
24
17.9999
53
156.5
87.4997
65.4998
16.0002
34.9999
17.4999
14.4999
19.5003
41.9998
71.5002
1.49991
68.5
69.4998
37.0003
48.9999
15.9998
38.5004
41.9997
109.5
50.4999
124
26.0002
13.9998
31.0001
31
9.99984
33.0001
155
148.5
12.5007
104.499
40.0003
171.5
11.9998
20.501
28.9993
22.4993
18.0002
29.0002
11.4996
18.5002
13.5
12.5
23.9999
22.0002
340.5
50.0002
15.9998
20.5002
15.9997
17.9999
20
35.5002
16.4998
14
14.4998
14.0002
50.4998
44.0005
456.5
34.9998
11.4996
15.5002
38.4996
143.5
509.5
21.9998
91.0004
577
248
21.0002
150.5
0.999573
103.5
1.49969
56.0011
29.9995
35.4999
43.4998
1.00013
28.5
35.4998
80
1.50006
46.9997
22.5001
21.0005
30.9995
20.0005
315
25.9996
158.501
1.5
140.5
25.0001
129.5
176
12.0002
0.99991
76.0004
21.9999
4.5004
48.9992
31.5006
25.9997
42.9998
82.0002
33.5001
33.9999
19.4996
19.5004
1.00017
28.4999
35.5
16.5007
13.999
41.0006
1.00039
27.9993
26.5001
29.4994
33.5004
18.5001
40.9997
23.0007
31.9994
40.5001
45.9999
62.9999
11.9999
37.0005
33.4998
49.0002
44.0001
53
28.9996
11.0002
21.9998
26.5001
152.5
59.0003
3.99972
139
9.99992
66.5
120.5
54.9999
1.00006
17.9999
21.0004
53.9996
126.5
33.9998
55.0004
69.4997
19.5001
37.9999
40.4998
3.0001
47.5002
3.49958
25.0004
25.4999
18.5002
32.5
33
68.9997
36.9999
91.5004
56.9998
33
1763.5
2.99982
1.49993
145.489
0.999521
15.0005
20.9997
45.5002
203
228
21.0001
19.9999
15.9998
15.0002
15.5
34.5002
16.9997
33.4997
26.0005
17
26.4998
19.5
278.5
76.0005
24.9999
20.5006
19.4991
29.0001
71
13.5001
15.5002
106.5
18.0001
127
32.5002
17
344
88.0004
721
47.9998
19.0005
49.5
33.9996
13.4998
12.4999
10.5005
65.9999
90.5001
1.50004
15.9996
31.5001
34.0001
45.0002
27.9999
42.5001
20.5
762
32.0004
163.5
41.9995
25.5009
58.9993
59.9999
30.5001
25.5
43.4999
19.0001
19.9998
41.5002
29.5006
19.9994
17.4999
13.4996
57.5003
21.5001
18.0003
26.5001
58.4997
29.4997
17.5002
20.9999
69.5001
28.9998
89.9998
36.5001
28.0001
27.4999
18.0001
67.4997
151.501
140
25.5001
16.9999
74.4999
61
65.5
162.5
38.0001
86.4998
211.501
109.999
141.5
37.0001
64.4997
55.0001
42.9993
73.5
52.4997
162.5
44.0005
13.9997
33.5006
119.999
15.0001
13.9996
91.0006
52.9995
58.4999
18.5002
80.0002
18.0001
141.501
18.9977
15.4998
42.0004
69.4999
120
30.5003
115.999
178
18.5001
251.5
14.5001
61
15.0001
16.9998
2.00021
88.0005
20.9994
59.0003
296
30.5
230
43
28.0002
48.9999
404.5
175.499
2.00032
74.5
1.50016
58.4998
52.5001
15.9999
86.4999
105.5
38.5002
184.5
135.5
20.0001
64.0005
77.9995
23.4996
203.501
21.5003
22.0001
77.9994
52.0004
1.0002
97.4998
665
17.5003
97.5
63
42.4998
0.999938
55.0003
34.4996
10.5001
29.9998
46.0004
22.9998
17.5
31.5
45.9999
20.5
34.5004
53.9997
78.5001
46.4999
16.4998
57.5001
18.0001
85.5002
19.9998
13.9997
39.0001
26.5
20.4996
19.0006
179.5
8.4995
22.5006
99.0001
20.4995
15.5004
44.5008
0.99962
19.4995
19.4997
51.5004
62.5001
117.5
35.9997
18.9999
20.5003
17.4999
103
32
1578
91
73.5
28.5
31.4999
1.00041
62.4998
373.001
0.999529
43.5002
114.5
17.9995
30.0001
18
218
71.9999
83
77.0001
1.00058
24.9993
17.5003
77.5
32.4998
30.4998
20.0008
68.4996
18.0001
23.0001
31.5
23.5003
28.4995
44.5004
28.4998
27.4998
22.0003
33.4999
43.4997
58.5
27.5002
29
84.0001
23.9999
19
22.9998
60.5
1.50002
19.5002
15.9995
35.0002
45.0004
28.0001
18.4999
274
110.5
92.9995
82.5005
24.9998
69.0001
111.5
120.5
92.5004
158.5
23.4998
174.5
68.9997
25
85.0005
33.4996
26.0001
12.5
14.4998
14.0003
49.5
1.49978
28.0002
